Chrom,Start,Stop,GeneID,Num,Strand
chr5,125414403,125415080,Dhx37,0,-
chr8,109548023,109548398,Dhx38,0,-
chr11,86768848,86770121,Dhx40,0,-
chr17,80238303,80238786,Dhx57,0,-
chr11,100694883,100695156,Dhx58,0,-
chr11,101766859,101767357,Dhx8,0,+
chr1,153455757,153456068,Dhx9,0,-
chr5,123511329,123512510,Diablo,0,-
chr18,37843600,37845340,Diap1,0,-
chrX,130460935,130465833,Diap2,0,+
chr12,104687741,104691592,Dicer1,0,-
chr2,180665935,180669586,Dido1,0,-
chr1,193104402,193107542,Diexf,0,-
chr13,106958697,106960224,Dimt1,0,+
chr4,107291464,107292329,Dio1,0,-
chr12,90724551,90729411,Dio2,0,-
chr12,110280146,110281097,Dio3,0,+
chr12,110276625,110277426,Dio3os,0,-
chr10,76263048,76264620,Dip2a,0,-
chr15,100215430,100219473,Dip2b,0,+
chr13,9666030,9668926,Dip2c,0,+
chr10,81019589,81021818,Diras1,0,-
chr13,52504374,52507669,Diras2,0,-
chr16,35694902,35697904,Dirc2,0,-
chr14,99076633,99077381,Dis3,0,-
chr9,64306755,64307042,Dis3l,0,-
chr1,87049745,87050097,Dis3l2,0,+
chr8,125261148,125261151,Disc1,0,+
chr1,183086263,183086288,Disp1,0,-
chr2,118792826,118795175,Disp2,0,+
chr9,50662752,50666194,Dixdc1,0,-
chrX,75108761,75109776,Dkc1,0,+
chr19,30545884,30547184,Dkk1,0,-
chr3,132178120,132180304,Dkk2,0,+
chr7,112116018,112118210,Dkk3,0,-
chr8,22627038,22627546,Dkk4,0,+
chr7,45207524,45207589,Dkkl1,0,-
chr9,50634632,50636424,Dlat,0,-
chr8,36567738,36570282,Dlc1,0,-
chr12,31331561,31332176,Dld,0,-
chr14,61602835,61603806,Dleu2,0,-
chr14,62276228,62276901,Dleu7,0,-
chr16,31871781,31873356,Dlg1,0,+
chr7,92444617,92449246,Dlg2,0,+
chrX,100816325,100818410,Dlg3,0,+
chr11,70044695,70045531,Dlg4,0,+
chr14,24133952,24135569,Dlg5,0,-
chr17,70818234,70821413,Dlgap1,0,+
chr8,14846708,14847686,Dlgap2,0,+
chr4,127236368,127237022,Dlgap3,0,+
chr2,156762903,156764363,Dlgap4,0,+
chr14,47387778,47388015,Dlgap5,0,-
chr12,109460360,109463336,Dlk1,0,+
chr17,46303098,46303271,Dlk2,0,+
chr17,15367353,15368029,Dll1,0,-
chr7,28293554,28293920,Dll3,0,-
chr2,119334633,119335666,Dll4,0,+
chr12,85132753,85134091,Dlst,0,+
chr2,71532518,71533980,Dlx1,0,+
chr2,71530637,71533118,Dlx1as,0,-
chr2,71543407,71544519,Dlx2,0,-
chr11,95123756,95125291,Dlx3,0,+
chr11,95140446,95141223,Dlx4,0,-
chr6,6877800,6878488,Dlx5,0,-
chr6,6867876,6867970,Dlx6,0,+
chr6,6820545,6824567,Dlx6os1,0,-
chr6,6863796,6865150,Dlx6os2,0,-
chr4,117674685,117674734,Dmap1,0,-
chr7,131121235,131121628,Dmbt1,0,+
chr4,115915118,115917950,Dmbx1,0,-
chr15,79561497,79562582,Dmc1,0,-
chrX,85202482,85205050,Dmd,0,+
chr13,93752465,93752823,Dmgdh,0,+
chr7,30780739,30781066,Dmkn,0,+
chr5,104212971,104214102,Dmp1,0,+
chr7,19092957,19093820,Dmpk,0,+
chr19,25603350,25604328,Dmrt1,0,+
chr19,25678724,25678991,Dmrt2,0,+
chr19,25623223,25623921,Dmrt3,0,+
chr4,89692277,89694766,Dmrta1,0,+
chr4,109982653,109983684,Dmrta2,0,+
chr4,107676289,107677004,Dmrtb1,0,-
chrX,102903220,102903811,Dmrtc1a,0,-
chrX,102714774,102715209,Dmrtc1b,0,+
chrX,102809429,102809942,Dmrtc1c1,0,+
chrX,102847638,102848151,Dmrtc1c2,0,-
chr7,24877265,24877651,Dmrtc2,0,+
chr5,9118867,9120028,Dmtf1,0,-
chr14,70602183,70604740,Dmtn,0,-
chr7,19082323,19082775,Dmwd,0,+
chr18,49962397,49965473,Dmxl1,0,+
chr9,54365157,54366417,Dmxl2,0,-
chr10,62973319,62974188,Dna2,0,+
chr8,119597665,119598454,Dnaaf1,0,+
chr12,69189837,69189887,Dnaaf2,0,-
chr7,4522956,4523315,Dnaaf3,0,-
chr5,139185646,139186505,Dnaaf5,0,+
chr14,31260374,31260425,Dnah1,0,-
chr5,124834125,124834308,Dnah10,0,+
chr12,117877981,117878375,Dnah11,0,-
chr11,118021722,118023249,Dnah17,0,-
chr11,69420808,69420992,Dnah2,0,-
chr15,28470508,28472045,Dnah5,0,+
chr6,73017606,73017741,Dnah6,0,-
chr1,53397001,53397106,Dnah7a,0,-
chr1,46373439,46373550,Dnah7b,0,+
chr17,30875129,30875264,Dnah8,0,+
chr11,65831323,65831558,Dnah9,0,-
chr4,41637971,41638158,Dnaic1,0,+
chr11,114757271,114757886,Dnaic2,0,+
chr4,40732946,40737151,Dnaja1,0,+
chr8,85537639,85539215,Dnaja2,0,-
chr16,4706567,4707693,Dnaja3,0,+
chr9,54714676,54716317,Dnaja4,0,+
chr8,83610819,83612653,Dnajb1,0,+
chr16,22878402,22879634,Dnajb11,0,+
chr10,59897490,59898016,Dnajb12,0,+
chr7,100503019,100503156,Dnajb13,0,-
chr3,137908469,137908931,Dnajb14,0,+
chr1,75243813,75245692,Dnajb2,0,+
chr1,88204731,88204949,Dnajb3,0,-
chr3,152183870,152185146,Dnajb4,0,-
chr4,42957551,42958732,Dnajb5,0,+
chr5,29785113,29786478,Dnajb6,0,+
chr15,81407087,81407195,Dnajb7,0,-
chr6,88223167,88223256,Dnajb8,0,+
chr12,44205896,44206953,Dnajb9,0,-
chr2,18213750,18217256,Dnajc1,0,-
chr2,80352870,80354055,Dnajc10,0,+
chr4,151980728,151981959,Dnajc11,0,+
chr10,63408283,63408840,Dnajc12,0,+
chr9,104151596,104152316,Dnajc13,0,-
chr10,128817411,128819446,Dnajc14,0,+
chr14,77826216,77826396,Dnajc15,0,-
chr4,141761997,141763518,Dnajc16,0,-
chr2,119172499,119172565,Dnajc17,0,-
chr18,35671104,35675118,Dnajc18,0,-
chr3,34077350,34078661,Dnajc19,0,-
chr5,21757276,21757334,Dnajc2,0,-
chr15,10446762,10447064,Dnajc21,0,-
chr15,99104495,99104707,Dnajc22,0,+
chr2,106003093,106003549,Dnajc24,0,-
chr4,59022683,59023398,Dnajc25,0,+
chr12,4106934,4110612,Dnajc27,0,+
chr16,91614256,91616196,Dnajc28,0,-
chr14,118978184,118981702,Dnajc3,0,+
chr5,135064910,135065365,Dnajc30,0,+
chr19,6987910,6987996,Dnajc4,0,-
chr2,181549376,181552880,Dnajc5,0,+
chr3,19610639,19610862,Dnajc5b,0,+
chr5,31111603,31112524,Dnajc5g,0,+
chr4,101640573,101642799,Dnajc6,0,+
chr11,100582835,100583098,Dnajc7,0,-
chr4,132553139,132553742,Dnajc8,0,+
chr14,20384637,20385361,Dnajc9,0,-
chr12,84138394,84143510,Dnal1,0,+
chr15,79761448,79762360,Dnal4,0,-
chr4,125055338,125056588,Dnali1,0,-
chr16,4039865,4040024,Dnase1,0,+
chrX,74273216,74273568,Dnase1l1,0,-
chr17,24440767,24441055,Dnase1l2,0,-
chr14,7965189,7967758,Dnase1l3,0,-
chr8,84911032,84911461,Dnase2a,0,+
chr3,146581372,146582273,Dnase2b,0,-
chr18,36763670,36764032,Dnd1,0,-
chr1,84369838,84370763,Dner,0,-
chr2,26348117,26350558,Dnlz,0,-
chr2,32308470,32309564,Dnm1,0,-
chr16,16312227,16314043,Dnm1l,0,-
chr9,21506402,21507146,Dnm2,0,+
chr1,161987301,161992021,Dnm3,0,-
chr19,43846814,43848092,Dnmbp,0,-
chr9,20907205,20907520,Dnmt1,0,-
chr12,3907747,3914443,Dnmt3a,0,+
chr12,3859292,3860195,Dnmt3aos,0,-
chr2,153686399,153687730,Dnmt3b,0,+
chr10,78063349,78063622,Dnmt3l,0,+
chr1,75308564,75308658,Dnpep,0,-
chr17,46499055,46499618,Dnph1,0,+
chr19,41059152,41059525,Dntt,0,+
chr2,164768001,164768219,Dnttip1,0,+
chr3,122285150,122285271,Dnttip2,0,+
chr7,126852036,126852705,Doc2a,0,+
chr11,75769089,75771931,Doc2b,0,-
chr19,4006849,4007005,Doc2g,0,+
chr7,135172542,135173647,Dock1,0,+
chr1,80501067,80501706,Dock10,0,-
chrX,36076218,36076562,Dock11,0,+
chr11,34226820,34227667,Dock2,0,-
chr9,106892824,106895393,Dock3,0,-
chr12,40844665,40846488,Dock4,0,+
chr14,67751927,67756417,Dock5,0,-
chr9,21800179,21800356,Dock6,0,-
chr4,98936658,98937257,Dock7,0,-
chr19,25201047,25202432,Dock8,0,+
chr14,121542038,121543624,Dock9,0,-
chr10,81388023,81388352,Dohh,0,+
chr6,83030935,83031250,Dok1,0,-
chr14,70778073,70778494,Dok2,0,+
chr13,55523234,55523421,Dok3,0,-
chr8,94863827,94865128,Dok4,0,-
chr2,170879238,170879775,Dok5,0,+
chr5,35087126,35087831,Dok7,0,+
chr2,30284228,30284426,Dolk,0,-
chr2,30399178,30400529,Dolpp1,0,+
chr16,91679264,91679888,Donson,0,-
chr9,86554321,86555806,Dopey1,0,+
chr16,93810347,93810588,Dopey2,0,+
chr10,80130433,80132251,Dos,0,-
chr10,80793514,80794347,Dot1l,0,+
chr6,48978629,48978745,Doxl2,0,+
chr9,44333122,44333600,Dpagt1,0,+
chr19,45577575,45578287,Dpcd,0,+
chr17,35635754,35636832,Dpcr1,0,-
chr8,123201059,123201813,Dpep1,0,+
chr8,105984945,105985056,Dpep2,0,-
chr8,105973519,105973590,Dpep3,0,-
chr7,29316551,29317586,Dpf1,0,+
chr19,5896515,5898554,Dpf2,0,-
chr12,83213750,83215740,Dpf3,0,-
chr11,75177642,75178387,Dph1,0,-
chr4,117888642,117889551,Dph2,0,-
chr14,32080516,32083246,Dph3,0,-
chr3,115928720,115929323,Dph5,0,+
chr2,114516417,114518238,Dph6,0,-
chr2,24972010,24973471,Dph7,0,+
chr2,168209047,168210531,Dpm1,0,-
chr2,32573017,32573571,Dpm2,0,+
chr3,89267012,89267079,Dpm3,0,+
chr1,123332137,123334248,Dpp10,0,-
chr19,4907228,4907621,Dpp3,0,-
chr2,62330072,62332617,Dpp4,0,-
chr5,27725751,27727500,Dpp6,0,+
chr2,25352289,25352418,Dpp7,0,-
chr9,65080853,65082651,Dpp8,0,+
chr17,56186681,56187368,Dpp9,0,-
chr11,46607009,46608863,Dppa1,0,-
chr16,48318711,48319513,Dppa2,0,+
chr6,122630005,122630271,Dppa3,0,+
chr16,48293732,48294292,Dppa4,0,+
chr9,78367053,78367235,Dppa5a,0,-
chr1,164823236,164824266,Dpt,0,+
chr9,24411778,24414266,Dpy19l1,0,-
chr9,24557047,24558036,Dpy19l2,0,-
chr7,35685499,35690780,Dpy19l3,0,-
chr4,11265078,11265777,Dpy19l4,0,-
chr17,74299473,74299751,Dpy30,0,-
chr3,119431657,119432918,Dpyd,0,+
chr15,39768484,39769258,Dpys,0,-
chr14,66802863,66805344,Dpysl2,0,-
chr18,43320978,43324331,Dpysl3,0,-
chr7,139100993,139101791,Dpysl4,0,+
chr5,30796322,30799369,Dpysl5,0,+
chr6,83066592,83067219,Dqx1,0,+
chr5,108278665,108280521,Dr1,0,+
chr10,88322803,88324740,Dram1,0,-
chr3,106573685,106575341,Dram2,0,+
chr19,5422803,5422919,Drap1,0,-
chr4,148098436,148102469,Draxin,0,-
chr5,30366550,30366708,Drc1,0,+
chr8,95077989,95078141,Drc7,0,+
chr13,54051182,54052852,Drd1,0,-
chr9,49407094,49407214,Drd2,0,+
chr7,141294861,141295001,Drd4,0,+
chr5,38321102,38322523,Drd5,0,+
chr11,3249921,3250265,Drg1,0,-
chr11,60468150,60468705,Drg2,0,+
chr15,12935122,12935291,Drosha,0,+
chrX,134452700,134456573,Drp2,0,+
chr18,20083470,20085751,Dsc1,0,-
chr18,20030797,20032403,Dsc2,0,-
chr18,19960929,19963569,Dsc3,0,-
chr16,96592078,96593058,Dscam,0,-
chr9,45753164,45753713,Dscaml1,0,+
chr15,55076100,55076156,Dscc1,0,-
chr16,94497723,94498999,Dscr3,0,-
chr10,34151392,34152215,Dse,0,-
chr1,111858701,111859179,Dsel,0,-
chr18,20341045,20343353,Dsg1a,0,+
chr18,20409620,20409741,Dsg1b,0,+
chr18,20283779,20283923,Dsg1c,0,+
chr18,20602335,20604526,Dsg2,0,+
chr18,20540255,20541310,Dsg3,0,+
chr18,20471603,20471821,Dsg4,0,+
chr2,156995061,156996195,Dsn1,0,-
chr13,38197932,38198577,Dsp,0,+
chr5,104178610,104180127,Dspp,0,+
chr1,34307592,34308662,Dst,0,+
chr2,143942236,143943324,Dstn,0,+
chr1,132463511,132466959,Dstyk,0,+
chr2,144768210,144768747,Dtd1,0,+
chr12,51997506,51999547,Dtd2,0,-
chr5,62888282,62888318,Dthd1,0,+
chr1,191537355,191539242,Dtl,0,-
chr18,23655812,23659719,Dtna,0,+
chr12,3781105,3781398,Dtnb,0,+
chr13,44922079,44922206,Dtnbp1,0,-
chr2,126164974,126165277,Dtwd1,0,+
chr18,49696144,49698329,Dtwd2,0,-
chr5,120680263,120681247,Dtx1,0,-
chr5,136032487,136032881,Dtx2,0,+
chr10,127190377,127190963,Dtx3,0,-
chr16,35926514,35929298,Dtx3l,0,-
chr19,12466335,12469475,Dtx4,0,-
chr1,93800494,93800797,Dtymk,0,-
chr2,122347392,122347972,Duox1,0,+
chr2,122303548,122303744,Duoxa1,0,-
chr2,122302397,122302885,Duoxa2,0,+
chr14,21676571,21676930,Dupd1,0,-
chr11,120789201,120789419,Dus1l,0,-
chr8,106053529,106053840,Dus2,0,+
chr17,56769808,56770093,Dus3l,0,+
chr12,31640054,31640675,Dus4l,0,-
chr17,26505590,26506279,Dusp1,0,-
chr1,184074523,184075636,Dusp10,0,+
chr6,85942268,85947604,Dusp11,0,-
chr1,170874187,170874408,Dusp12,0,-
chr14,21733394,21733851,Dusp13,0,-
chr11,84048044,84048616,Dusp14,0,-
chr2,152940994,152943180,Dusp15,0,-
chr6,134715467,134717883,Dusp16,0,-
chr11,3897578,3901296,Dusp18,0,+
chr2,80631031,80631661,Dusp19,0,+
chr2,127337795,127338377,Dusp2,0,+
chrX,18146518,18146692,Dusp21,0,+
chr13,30708859,30711232,Dusp22,0,+
chr1,172630768,172631640,Dusp23,0,-
chr8,31096388,31097047,Dusp26,0,+
chr1,166098147,166098624,Dusp27,0,-
chr1,92907687,92908620,Dusp28,0,+
chr11,101971143,101974733,Dusp3,0,-
chr8,34818783,34819894,Dusp4,0,+
chr10,99266299,99267489,Dusp6,0,+
chr9,106373946,106375723,Dusp7,0,+
chr7,142079486,142081859,Dusp8,0,-
chrX,73642409,73643514,Dusp9,0,+
chr2,125257413,125259049,Dut,0,+
chr14,26268662,26269100,Duxbl1,0,+
chr14,26268662,26269434,Duxbl2,0,+
chr14,26268662,26269434,Duxbl3,0,+
chr4,155858366,155859303,Dvl1,0,+
chr11,70009592,70010109,Dvl2,0,+
chr16,20531516,20532187,Dvl3,0,+
chr17,34839137,34839186,Dxo,0,+
chr14,41091990,41092197,Dydc1,0,+
chr14,41049208,41049300,Dydc2,0,-
chr18,75286769,75286966,Dym,0,+
chr18,70240428,70240967,Dynap,0,-
chr12,110666691,110666944,Dync1h1,0,+
chr6,6027482,6028039,Dync1i1,0,+
chr2,71262761,71263302,Dync1i2,0,+
chr9,114723365,114723777,Dync1li1,0,+
chr8,104417673,104420581,Dync1li2,0,-
chr9,6928502,6929464,Dync2h1,0,-
chr17,84655363,84655564,Dync2li1,0,+
chr5,115297109,115298695,Dynll1,0,-
chr11,87979524,87981432,Dynll2,0,-
chr2,155249964,155250277,Dynlrb1,0,+
chr8,116515723,116515915,Dynlrb2,0,+
chr17,6306343,6310872,Dynlt1a,0,-
chr17,6435967,6436295,Dynlt1b,0,+
chr17,6648946,6649266,Dynlt1c,0,-
chr17,6648938,6649266,Dynlt1f,0,-
chrX,9654269,9655986,Dynlt3,0,-
chr16,94692201,94695519,Dyrk1a,0,+
chr7,28186923,28187298,Dyrk1b,0,+
chr10,118859348,118859551,Dyrk2,0,-
chr1,131128440,131128673,Dyrk3,0,-
chr6,126876198,126876320,Dyrk4,0,-
chr6,84210831,84211059,Dysf,0,+
chr1,63622850,63623014,Dytn,0,-
chr9,72972442,72973067,Dyx1c1,0,+
chr2,144470556,144474923,Dzank1,0,-
chr14,118875519,118877262,Dzip1,0,-
chr9,99667803,99669256,Dzip1l,0,+
chr16,48924227,48925991,Dzip3,0,-
chr7,104153012,104153763,E030002O03Rik,0,-
chr9,96752384,96752831,E030011O05Rik,0,-
chr7,63920071,63920539,E030018B13Rik,0,+
chr12,56490427,56491058,E030019B13Rik,0,-
chr11,109143818,109144369,E030025P04Rik,0,-
chr10,22113049,22114131,E030030I06Rik,0,-
chr5,111734283,111734809,E130006D01Rik,0,-
chr17,43149356,43151720,E130008D07Rik,0,-
chr11,97627386,97628171,E130012A19Rik,0,-
chr2,168152602,168153751,E130018N17Rik,0,-
chr4,101346523,101347103,E130102H24Rik,0,-
chr4,97567874,97568964,E130114P18Rik,0,-
chr10,39621410,39622727,E130307A14Rik,0,-
chr4,59753039,59754303,E130308A19Rik,0,+
chr5,143301071,143301801,E130309D02Rik,0,-
chr11,74638571,74641516,E130309D14Rik,0,+
chr16,34952025,34955224,E130310I04Rik,0,-
chr3,63914695,63915336,E130311K13Rik,0,-
chr10,79851376,79854971,E130317F20Rik,0,-
chr18,36684922,36685325,E230025N22Rik,0,-
chr2,154559399,154560687,E2f1,0,-
chr4,136193037,136196056,E2f2,0,+
chr13,29906574,29909902,E2f3,0,-
chr8,105304688,105305370,E2f4,0,+
chr3,14605717,14606309,E2f5,0,+
chr12,16825384,16826752,E2f6,0,+
chr10,110784838,110787384,E2f7,0,+
chr7,48866428,48867046,E2f8,0,-
chr6,40407497,40408264,E330009J07Rik,0,-
chr16,78250862,78251568,E330011O21Rik,0,-
chr5_GL456354_random,82563,82992,E330014E10Rik,0,-
chr16,58635261,58635329,E330017A01Rik,0,-
chr1,153404185,153406601,E330020D12Rik,0,-
chr6,136400318,136400714,E330021D16Rik,0,-
chr9,98748598,98749797,E330023G01Rik,0,-
chr15,96268563,96275275,E330033B04Rik,0,-
chr14,24309578,24309959,E330034G19Rik,0,+
chr7,78581065,78582758,E430016F16Rik,0,-
chr7,127390835,127391427,E430018J23Rik,0,-
chr15,59331996,59332302,E430025E21Rik,0,-
chr17,24443777,24444337,E4f1,0,-
chrX,105164377,105165505,E530001F21Rik,0,-
chr9,121756639,121759943,E530011L22Rik,0,-
chr7,43226333,43226842,EU599041,0,+
chr14,31506617,31509858,Eaf1,0,+
chr16,36792883,36793879,Eaf2,0,-
chr12,54673466,54673582,Eapp,0,-
chr14,43818764,43818941,Ear1,0,-
chr14,44103357,44103531,Ear2,0,+
chr14,51854465,51854642,Ear6,0,+
chr7,122034161,122039074,Ears2,0,-
chr15,44640422,44641026,Ebag9,0,+
chr11,45004748,45008096,Ebf1,0,+
chr14,67428122,67430952,Ebf2,0,+
chr7,137193670,137196370,Ebf3,0,-
chr2,130369690,130370481,Ebf4,0,+
chr17,55956777,55957022,Ebi3,0,+
chr4,118625870,118627776,Ebna1bp2,0,+
chrX,8185328,8185609,Ebp,0,-
chr14,61339762,61341163,Ebpl,0,-
chr14,20319858,20320723,Ecd,0,-
chr4,137962906,137965229,Ece1,0,+
chr16,20645236,20645915,Ece2,0,+
chr1,87147654,87147986,Ecel1,0,-
chr7,28832108,28832239,Ech1,0,+
chr10,29344749,29346661,Echdc1,0,+
chr4,108178984,108179308,Echdc2,0,+
chr2,6188464,6189339,Echdc3,0,-
chr7,140105722,140106311,Echs1,0,-
chr17,24439115,24439316,Eci1,0,+
chr13,34977747,34978066,Eci2,0,-
chr13,34946613,34946928,Eci3,0,-
chr3,95734147,95734239,Ecm1,0,-
chr13,49531431,49532789,Ecm2,0,+
chr18,35713088,35713425,Ecscr,0,-
chr9,22072245,22072323,Ecsit,0,-
chr3,27097221,27098398,Ect2,0,-
chrX,100396904,100400760,Eda,0,+
chrX,97333840,97337450,Eda2r,0,-
chr10,58600787,58602861,Edar,0,-
chr13,12471208,12478182,Edaradd,0,-
chr9,57748495,57750162,Edc3,0,+
chr8,105892862,105893225,Edc4,0,+
chr14,51117006,51117791,Eddm3b,0,+
chr6,108855556,108859356,Edem1,0,+
chr2,155701672,155702094,Edem2,0,-
chr1,151818713,151822328,Edem3,0,+
chr2,25561912,25562082,Edf1,0,+
chr13,89319820,89323225,Edil3,0,+
chr13,42306879,42307989,Edn1,0,+
chr4,120166730,120167360,Edn2,0,+
chr2,174781918,174784042,Edn3,0,+
chr8,77663028,77664975,Ednra,0,-
chr14,103814614,103817065,Ednrb,0,-
chr7,133671540,133673017,Edrf1,0,+
chr10,96042204,96045518,Eea1,0,+
chr7,89954653,89954936,Eed,0,-
chr9,78478453,78478733,Eef1a1,0,-
chr2,181147691,181147978,Eef1a2,0,-
chr1,63179612,63180486,Eef1b2,0,+
chr15,75894795,75895552,Eef1d,0,-
chr13,38645690,38646169,Eef1e1,0,-
chr19,8978102,8978180,Eef1g,0,+
chr10,81182082,81182509,Eef2,0,+
chr7,120903391,120907219,Eef2k,0,+
chr16,5244154,5245266,Eef2kmt,0,-
chr6,88257333,88258200,Eefsec,0,-
chr9,25603608,25604110,Eepd1,0,+
chr16,14924142,14924522,Efcab1,0,+
chr12,33401229,33401269,Efcab10,0,+
chr12,99717530,99719024,Efcab11,0,-
chr6,115810728,115810977,Efcab12,0,-
chr4,115775203,115777327,Efcab14,0,+
chr1,178481428,178483249,Efcab2,0,+
chr11,105117394,105117537,Efcab3,0,+
chr11,77089914,77090297,Efcab5,0,-
chr15,83866711,83867048,Efcab6,0,-
chr4,99912610,99912783,Efcab7,0,+
chr11,32522732,32522794,Efcab9,0,-
chr6,87754859,87755911,Efcc1,0,+
chr11,28926318,28926743,Efemp1,0,+
chr19,5481722,5481854,Efemp2,0,+
chr17,53398888,53398945,Efhb,0,-
chr1,20990688,20990841,Efhc1,0,+
chrX,17132048,17132264,Efhc2,0,-
chr1,87309795,87310791,Efhd1,0,+
chr4,141858141,141859746,Efhd2,0,-
chr3,89271729,89272491,Efna1,0,-
chr10,80188790,80190010,Efna2,0,+
chr3,89314950,89315436,Efna3,0,-
chr3,89333392,89334289,Efna4,0,-
chr17,62602956,62607341,Efna5,0,-
chrX,99147527,99149022,Efnb1,0,+
chr8,8617438,8620587,Efnb2,0,-
chr11,69554091,69555859,Efnb3,0,-
chr15,65871258,65873812,Efr3a,0,+
chr12,3962553,3966441,Efr3b,0,-
chr14,54916542,54917097,Efs,0,-
chr7,82777679,82777852,Eftud1,0,+
chr11,102838471,102838800,Eftud2,0,-
chr3,129677574,129678319,Egf,0,-
chr7,44016920,44016968,Egfbp2,0,+
chr3,29690412,29691056,Egfem1,0,+
chrX,166523006,166523860,Egfl6,0,-
chr2,26592440,26592682,Egfl7,0,+
chr17,34613349,34613537,Egfl8,0,-
chr15,7206119,7207647,Egflam,0,-
chr11,16911855,16913907,Egfr,0,+
chr8,124908586,124910707,Egln1,0,-
chr7,27158657,27159155,Egln2,0,-
chr12,54178980,54180623,Egln3,0,-
chr18,34863768,34864956,Egr1,0,+
chr10,67540988,67542188,Egr2,0,+
chr14,70079905,70082613,Egr3,0,+
chr6,85511121,85511639,Egr4,0,-
chr11,22005825,22006780,Ehbp1,0,-
chr19,5707373,5708325,Ehbp1l1,0,-
chr19,6298598,6300096,Ehd1,0,+
chr7,15948986,15950240,Ehd2,0,-
chr17,73830445,73832093,Ehd3,0,+
chr2,120089486,120091147,Ehd4,0,-
chr2,103263432,103266771,Ehf,0,-
chr16,21761284,21762083,Ehhadh,0,-
chr2,24790768,24791949,Ehmt1,0,-
chr17,34913820,34914050,Ehmt2,0,+
chr9,36779152,36780106,Ei24,0,-
chr2,125673671,125675642,Eid1,0,+
chr7,28268665,28269168,Eid2,0,+
chr7,28278236,28280129,Eid2b,0,+
chr10,82867834,82867929,Eid3,0,+
chr11,100321361,100322096,Eif1,0,+
chr18,46608134,46610225,Eif1a,0,+
chr19,5370085,5371511,Eif1ad,0,+
chrX,159385413,159385699,Eif1ax,0,+
chr9,120494957,120495327,Eif1b,0,+
chr3,58557186,58557501,Eif2a,0,+
chr5,143901889,143902717,Eif2ak1,0,+
chr17,78852549,78855138,Eif2ak2,0,-
chr6,70904288,70905240,Eif2ak3,0,+
chr2,118475060,118475234,Eif2ak4,0,+
chr5,124570213,124571189,Eif2b1,0,-
chr12,85226160,85226628,Eif2b2,0,+
chr4,117070923,117073260,Eif2b3,0,+
chr5,31187557,31187600,Eif2b4,0,-
chr16,20509020,20509325,Eif2b5,0,+
chr1,131171934,131172234,Eif2d,0,+
chr12,78884916,78887010,Eif2s1,0,+
chr2,154871409,154872724,Eif2s2,0,-
chrX,94188708,94190858,Eif2s3x,0,-
chrY,1028251,1028598,Eif2s3y,0,+
chr19,60761115,60762080,Eif3a,0,-
chr5,140442873,140443358,Eif3b,0,+
chr7,126546910,126546997,Eif3c,0,-
chr15,77958997,77959108,Eif3d,0,-
chr15,43250039,43250198,Eif3e,0,-
chr7,108941538,108941942,Eif3f,0,+
chr9,20894348,20894426,Eif3g,0,-
chr15,51786562,51786727,Eif3h,0,-
chr4,129591973,129592052,Eif3i,0,-
chr2,122052098,122053632,Eif3j1,0,+
chr2,122052098,122053631,Eif3j2,0,+
chr7,28972034,28972232,Eif3k,0,-
chr15,79094239,79094400,Eif3l,0,+
chr2,104999656,104999720,Eif3m,0,-
chr11,69666935,69667587,Eif4a1,0,-
chr16,23112360,23114132,Eif4a2,0,+
chr11,119288362,119288542,Eif4a3,0,-
chr15,102095333,102097173,Eif4b,0,+
chr3,138555504,138557599,Eif4e,0,+
chr13,54787284,54788458,Eif4e1b,0,+
chr1,87237885,87240488,Eif4e2,0,+
chr6,99625136,99627006,Eif4e3,0,-
chr8,27275111,27275656,Eif4ebp1,0,+
chr10,61432496,61433796,Eif4ebp2,0,-
chr18,36665619,36666324,Eif4ebp3,0,+
chr11,3244089,3244588,Eif4enif1,0,+
chr16,20692431,20692883,Eif4g1,0,+
chr7,111067984,111072691,Eif4g2,0,-
chr4,138206017,138207079,Eif4g3,0,+
chr5,134619875,134621508,Eif4h,0,-
chr12,111544618,111546753,Eif5,0,+
chr11,69916711,69917341,Eif5a,0,-
chr3,28794455,28798846,Eif5a2,0,+
chr1,38051713,38055579,Eif5b,0,+
chr2,155819836,155820101,Eif6,0,-
chr18,73735037,73738833,Elac1,0,-
chr11,65001867,65002076,Elac2,0,+
chr10,79888117,79888216,Elane,0,+
chr8,4284781,4289599,Elavl1,0,-
chr4,91250766,91253239,Elavl2,0,-
chr9,22015004,22018502,Elavl3,0,-
chr4,110203736,110206331,Elavl4,0,-
chr11,16934708,16935926,Eldr,0,-
chr14,79580770,79582491,Elf1,0,+
chr3,51252719,51256360,Elf2,0,-
chr1,135253573,135254265,Elf3,0,-
chrX,48411048,48414662,Elf4,0,-
chr2,103449660,103450988,Elf5,0,+
chr5,139973729,139974724,Elfn1,0,+
chr15,78670006,78671873,Elfn2,0,-
chrX,20933394,20935449,Elk1,0,-
chr10,93247415,93250009,Elk3,0,-
chr1,132023651,132025684,Elk4,0,+
chr8,70591614,70592858,Ell,0,+
chr13,75770796,75772358,Ell2,0,+
chr2,121439026,121439438,Ell3,0,-
chr13,20605299,20608356,Elmo1,0,+
chr2,165288030,165290360,Elmo2,0,-
chr8,105309877,105310623,Elmo3,0,+
chr9,53911459,53912721,Elmod1,0,-
chr8,83312631,83316315,Elmod2,0,-
